Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,TotalBsmtSF,HeatingQC,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,BuildingAge,TotalBsmtArea,TotalBaths,BuildingQuality,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
376,0.06768133675897504,0.17567269782079448,-4.242619598211667,-6.125109362030318,-1.4904914366325706,-1.530429789229737,-0.8275382591627576,-4.086288875726875,-3.8220905653825494,-2.7124852778871524,-6.608244978926466,-0.8249740753699103,-0.3287981547567095,-0.1348871440779615,-1.3798733445447464,1.1789438679629825,-0.24120907566221086,-3.0740945056886284,1.2843473155607479,-2.3237690398039073,-0.17298237560739307,-2.7188166576317587,-1.7777733514723721,-1.0248861198888781,0.4323573416872488,-0.16985548314605292,-2.1514966691136386,-2.5370142554385096,0.07180705593953891,0.07023750699025635,-0.9496144851377356,-1.0709253365286329,-0.40841098968754386,-0.1295047816476352,-0.29433282992149173,-0.0643489452087787,-0.18864566947613623,-1.2535118761800936,3.902433931557425e-14,-2.584847365387928,1.376167088319328,-0.8249740753699103,-0.892997341350945,-4.2082736664631675,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
377,-0.6066300910253051,-0.0915367695952436,-0.7833332157620422,-0.47607582960688777,0.8220879073919697,0.45694239584375723,-0.8275382591627576,1.109463606130989,-0.19481152441422786,0.6879535875258496,-0.04700219294642133,-0.3674968292162971,0.9307026377184195,-0.1348871440779615,-1.3472352472066702,-0.8378947985646825,-0.24120907566221086,-1.0235104757455034,-0.7735472709602857,-1.0596730975947786,-0.17298237560739307,-0.7477711189434472,-0.9446681103090022,-1.0248861198888781,0.4323573416872488,0.8172803453529213,0.2770955474695461,0.507238579037949,0.07180705593953891,0.07023750699025635,-0.9496144851377356,-1.0709253365286329,-0.40841098968754386,-0.1295047816476352,-0.29433282992149173,-0.0643489452087787,-0.18864566947613623,0.2943130629911498,-5.995204332975845e-14,-0.28538082965996364,-0.8482413884480726,-0.3674968292162971,-1.6459163959463836,-1.007242462868711,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
378,1.5768674468790516,0.4110796926146647,1.3610513693172157,-0.47607582960688777,1.199662237145834,1.0404547748450645,-0.8275382591627576,1.109463606130989,-0.19481152441422786,0.6879535875258496,-0.04700219294642133,1.1837008760021903,0.9307026377184195,-0.1348871440779615,1.657240477496264,-0.8378947985646825,-0.24120907566221086,2.501361518124671,-0.7735472709602857,1.386026443549481,-0.17298237560739307,0.7789690582098265,0.9513436205370175,0.7925466051414679,0.4323573416872488,1.1793017165367925,0.2770955474695461,0.6527365144102428,0.07180705593953891,0.07023750699025635,1.0228343232658865,1.436190655302831,-0.40841098968754386,-0.1295047816476352,-0.29433282992149173,-0.0643489452087787,-0.18864566947613623,1.9606779011897137,-2.6867397195928788e-14,1.7922960061964717,-0.013941066816381156,1.1837008760021903,1.0178169772414656,0.7843140914297902,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
379,0.9363162966677444,0.4613551115769178,2.0284337046775605,-4.209532740710113,1.5044701978947579,1.4012059522464457,1.3251406668219279,1.109463606130989,-0.19481152441422786,1.941145826539463,-0.04700219294642133,1.734196090741686,0.9307026377184195,-0.1348871440779615,0.784846293758709,1.1789438679629825,-0.24120907566221086,-1.0235104757455034,1.2843473155607479,-2.3237690398039073,-0.17298237560739307,2.025032456943241,0.9513436205370175,0.7925466051414679,4.035254882139931,1.5727971391306248,1.7631914143500709,1.5771384182009311,0.07180705593953891,0.07023750699025635,0.9143926075506728,-1.0709253365286329,-0.40841098968754386,-0.1295047816476352,-0.29433282992149173,-0.0643489452087787,-0.18864566947613623,-0.06851240058975316,7.188694084447889e-14,2.155311484642607,-0.8482413884480726,1.734196090741686,0.425529070335628,-0.4433827589802875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
380,-0.4478317406636387,-0.26896444203129855,-0.04077850818491393,-0.47607582960688777,1.0068922669147358,0.7063409550804859,0.568995694506357,-0.6544803250059568,-0.19481152441422786,0.6879535875258496,-0.04700219294642133,-0.10575340163499505,0.9307026377184195,-0.1348871440779615,0.6913792166399982,-0.8378947985646825,-0.24120907566221086,0.8044528793776592,1.2843473155607479,0.17418174493403885,-0.17298237560739307,-0.7477711189434472,0.39434608680416183,0.7925466051414679,-1.3953114627290852,0.9346111459919036,0.2770955474695461,0.011232228539819387,0.07180705593953891,0.07023750699025635,0.8749460662543052,0.8574613359632092,-0.40841098968754386,-0.1295047816476352,-0.29433282992149173,-0.0643489452087787,-0.18864566947613623,-0.06851240058975316,3.902433931557425e-14,0.19640796745885364,-0.8482413884480726,-0.10575340163499505,0.425529070335628,-0.4433827589802875,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
381,-0.9873126918407944,-1.2004614641368911,-0.7833332157620422,0.44105592739466193,-1.4492759518054332,-1.530429789229737,-0.8275382591627576,-0.6544803250059568,-0.19481152441422786,-0.8172828883913414,-0.04700219294642133,-0.005054367242990784,-1.214138268195124,-0.1348871440779615,0.5011588711803756,-0.8378947985646825,-0.24120907566221086,0.8044528793776592,-0.7735472709602857,0.17418174493403885,-0.17298237560739307,0.7789690582098265,-0.23093314196403586,0.7925466051414679,0.4323573416872488,-1.8407957162500246,-1.0454096090059533,-0.7093193778858107,0.07180705593953891,0.07023750699025635,-0.9496144851377356,-1.0709253365286329,2.4516113289577053,-0.1295047816476352,-0.29433282992149173,-0.0643489452087787,-0.18864566947613623,-0.44518734518488995,7.188694084447889e-14,-0.6759979206805962,1.359471167797221,-0.005054367242990784,-0.2078885753601198,-0.4433827589802875,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
382,-0.4478317406636387,-0.5126922133734564,0.6724711007820918,-0.47607582960688777,1.2991358403668416,1.1104105457983322,-0.8275382591627576,1.109463606130989,-0.19481152441422786,0.6879535875258496,3.5672507019232573,0.5842467120034089,0.9307026377184195,-0.1348871440779615,-0.29209858684613116,1.1789438679629825,-0.24120907566221086,0.8044528793776592,-0.7735472709602857,-1.0596730975947786,-0.17298237560739307,0.7789690582098265,-0.9446681103090022,0.7925466051414679,0.4323573416872488,1.3068440348228798,0.2770955474695461,0.4900161059806264,0.07180705593953891,0.07023750699025635,1.1178598399886817,1.1646125773831075,-0.40841098968754386,-0.1295047816476352,-0.29433282992149173,-0.0643489452087787,-0.18864566947613623,0.6454490919349526,-5.995204332975845e-14,0.3166844219109236,-0.8482413884480726,0.5842467120034089,1.0178169772414656,0.15400776277649117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
383,0.5082446995398044,0.0019761268528287984,0.6724711007820918,-0.47607582960688777,1.2991358403668416,1.1104105457983322,-0.8275382591627576,1.109463606130989,-0.19481152441422786,0.6879535875258496,-0.04700219294642133,-0.20528864288808474,0.9307026377184195,-0.1348871440779615,0.6862935848248284,-0.8378947985646825,-0.24120907566221086,0.8044528793776592,1.2843473155607479,0.17418174493403885,-0.17298237560739307,0.7789690582098265,0.9513436205370175,-1.0248861198888781,0.4323573416872488,1.3068440348228798,0.2770955474695461,0.775629270575969,0.07180705593953891,0.07023750699025635,0.9916422999425907,0.7769354762137377,-0.40841098968754386,-0.1295047816476352,-0.29433282992149173,-0.0643489452087787,-0.18864566947613623,-0.8387138861392548,-2.6867397195928788e-14,0.6393365950455782,-0.8482413884480726,-0.20528864288808474,0.425529070335628,0.15400776277649117,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
384,-0.4478317406636387,-0.055093811292008875,-0.04077850818491393,-2.734174900565605,-1.3640837891635746,-1.530429789229737,-0.8275382591627576,-0.6544803250059568,-0.19481152441422786,-2.7124852778871524,-3.4562413453358625,-0.5743827366127725,-1.214138268195124,-0.1348871440779615,-1.801097603959883,-0.8378947985646825,-0.24120907566221086,-1.0235104757455034,-0.7735472709602857,-1.0596730975947786,-0.17298237560739307,-0.7477711189434472,-0.9446681103090022,-1.0248861198888781,0.4323573416872488,-1.202865405729153,0.2770955474695461,-0.4612806305006528,-3.724543804663474,-3.8344388178366104,-0.9496144851377356,-1.0709253365286329,2.4480518472159765,-0.1295047816476352,-0.29433282992149173,-0.0643489452087787,-0.18864566947613623,1.3187752501113448,3.902433931557425e-14,-2.006058843999772,1.3195449959941106,-0.5743827366127725,-1.6459163959463836,-1.5368940404677305,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
385,0.06768133675897504,4.837830649851079,-0.04077850818491393,-0.47607582960688777,0.644934979413467,0.2224530923015725,-0.8275382591627576,1.109463606130989,-0.19481152441422786,0.6879535875258496,-0.04700219294642133,1.1837008760021903,0.9307026377184195,-0.1348871440779615,0.9405150461910542,1.1789438679629825,-0.24120907566221086,0.8044528793776592,1.2843473155607479,0.17418174493403885,-0.17298237560739307,0.7789690582098265,1.4539739047023394,1.6467356223863747,-2.1795534624843445,0.4842988750223339,0.2770955474695461,0.18034167902858356,0.07180705593953891,0.07023750699025635,1.1178598399886817,1.4727944828453068,-0.40841098968754386,-0.1295047816476352,-0.29433282992149173,-0.0643489452087787,-0.18864566947613623,-0.06851240058975316,-2.6867397195928788e-14,0.9314762320935874,-0.8482413884480726,1.1837008760021903,1.5763458842478908,-0.4433827589802875,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
386,-1.384348870402505,-1.9592250774001516,1.3610513693172157,-0.47607582960688777,1.199662237145834,1.0404547748450645,0.568995694506357,1.109463606130989,-0.19481152441422786,0.6879535875258496,-0.04700219294642133,0.5045971791416203,0.9307026377184195,-0.1348871440779615,-0.3670160360622003,-0.8378947985646825,-0.24120907566221086,0.8044528793776592,-0.7735472709602857,-1.0596730975947786,-0.17298237560739307,0.7789690582098265,-0.23093314196403586,0.7925466051414679,-1.3953114627290852,1.1793017165367925,0.2770955474695461,-0.1377610817048224,0.07180705593953891,0.07023750699025635,0.9959975654347624,0.3320394230753891,-0.40841098968754386,-0.1295047816476352,3.397518193199046,-0.0643489452087787,-0.18864566947613623,-0.8387138861392548,7.188694084447889e-14,0.37300913342808034,-0.013941066816381156,0.5045971791416203,-0.2078885753601198,0.7843140914297902,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
387,-0.5534246449343074,-0.19723338192514908,-0.7833332157620422,-2.734174900565605,-1.7196241994767814,0.45694239584375723,-0.8275382591627576,-0.6544803250059568,-3.8220905653825494,-0.8172828883913414,-0.04700219294642133,-0.8884317749132372,-1.214138268195124,-0.1348871440779615,-0.5751873283208465,-0.8378947985646825,-0.24120907566221086,-1.0235104757455034,-0.7735472709602857,2.5806150390704294,-0.17298237560739307,-0.7477711189434472,0.9513436205370175,-1.0248861198888781,0.4323573416872488,-0.16985548314605292,-2.1514966691136386,-2.5370142554385096,0.07180705593953891,0.07023750699025635,-0.9496144851377356,1.2697889584153552,-0.40841098968754386,-0.1295047816476352,-0.29433282992149173,-0.0643489452087787,-0.18864566947613623,-0.44518734518488995,-5.995204332975845e-14,-1.8393690821668685,1.565340136430345,-0.8884317749132372,-1.6459163959463836,-2.031585500813554,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
388,0.16505090238754194,-0.5126922133734564,-0.04077850818491393,0.44105592739466193,0.006958223797547099,-0.5829802302409207,1.2688211249592232,-0.6544803250059568,-0.19481152441422786,-0.8172828883913414,-0.04700219294642133,0.02901994420217326,0.9307026377184195,-0.1348871440779615,-0.7282965174002294,1.1789438679629825,-0.24120907566221086,-1.0235104757455034,-0.7735472709602857,0.17418174493403885,-0.17298237560739307,-0.7477711189434472,-0.23093314196403586,0.7925466051414679,-2.1795534624843445,-0.23547436706805333,-1.0454096090059533,-0.4989756998326205,0.07180705593953891,0.07023750699025635,1.213354186504736,-1.0709253365286329,-0.40841098968754386,-0.1295047816476352,-0.29433282992149173,-0.0643489452087787,-0.18864566947613623,1.3187752501113448,3.902433931557425e-14,-0.7166676506749583,-0.8482413884480726,0.02901994420217326,-0.2078885753601198,0.15400776277649117,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
389,1.1683921184142572,0.033418925405412164,0.6724711007820918,-0.47607582960688777,0.9599568793348146,0.7063409550804859,1.126163429461221,1.109463606130989,-0.19481152441422786,0.6879535875258496,-0.04700219294642133,0.9533979644215318,0.9307026377184195,-0.1348871440779615,0.09483977635031153,-0.8378947985646825,-0.24120907566221086,0.8044528793776592,-0.7735472709602857,0.17418174493403885,-0.17298237560739307,0.7789690582098265,-0.23093314196403586,-1.0248861198888781,0.4323573416872488,0.8755371664808008,0.2770955474695461,0.5115406634040662,0.07180705593953891,0.07023750699025635,0.9336686662122173,0.4322395735710401,-0.40841098968754386,-0.1295047816476352,-0.29433282992149173,-0.0643489452087787,-0.18864566947613623,0.2943130629911498,6.106226635438361e-15,0.3598742035690768,-0.013941066816381156,0.9533979644215318,-0.2078885753601198,0.15400776277649117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
