Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
49,-1.989267515437919,-1.4053871253288253,-1.5624551183256064,-0.477387101908303,-1.532474355343736,1.2926180061362116,-0.8274659089769937,-0.655811263207708,-0.19439811701024123,-0.8191051687955863,-0.04691661786445225,-1.3531585036143856,-0.35938405655380323,0.5549952653976774,-0.6939304534795302,-0.3303920953374486,-1.2879732787262335,1.1362787773976548,-0.13465177983639948,0.037717071252164044,-0.8388660592444088,-0.2439396056499321,0.7972460617813589,-0.7736915785380315,-1.0624773515665413,5.322610589927242,-0.7484730397321573,0.946379885009331,-1.0273408685320948,0.43031476701031973,-0.1688508307255634,-2.15268773152445,-2.5385163586711115,0.0716682910623257,0.07010464675488705,-0.9503365061005771,-1.0713069393887342,2.453662853098494,-0.12927912407657155,-0.29378482566857494,-0.06940906799467837,-0.19217652869645185,-0.06830674998221434,0.8923492556022397,-0.9742168287199549,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
50,-0.13792664000834284,-0.36949026795308254,-0.7831710085286265,1.2634404629740612,-0.34053171831056195,-1.0092367921199115,-0.8274659089769937,-0.655811263207708,-0.19439811701024123,-0.8191051687955863,-0.04691661786445225,0.8470620207384705,-0.35938405655380323,-0.7283605786839888,-0.17277930765135507,0.9302206425822374,-0.4493801719394477,-0.871454313985703,-0.13465177983639948,-1.2173481221623612,1.1755732978858682,-0.2439396056499321,-1.0251728473327144,-0.7736915785380315,0.170752160157801,-0.17265824333814075,-0.7484730397321573,-0.23462721329253985,-1.0273408685320948,0.43031476701031973,-0.6741637562612268,-1.0479259117504054,-0.3422562357169106,0.0716682910623257,0.07010464675488705,-0.9503365061005771,-1.0713069393887342,-0.40759468814363037,-0.12927912407657155,-0.29378482566857494,-0.06940906799467837,-0.19217652869645185,-2.17677288440447,-0.6137150820982766,-0.6739046943613649,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
51,0.06501366815633135,0.9164370652039904,-0.04219247465745453,0.44055088050936964,0.8683448867269069,0.4940246185060952,-0.8274659089769937,-0.655811263207708,-0.19439811701024123,0.6840363323783353,-0.04691661786445225,0.061512526387161606,-0.35938405655380323,0.32705001003544293,-0.5523893247484709,-0.3303920953374486,-1.0419974469397322,1.1250381049197633,-0.13465177983639948,0.07467326012240956,-0.8388660592444088,4.099375321695664,0.7972460617813589,-0.7736915785380315,0.170752160157801,-0.17265824333814075,-0.7484730397321573,-0.23462721329253985,-1.0273408685320948,0.43031476701031973,0.7612395533641717,0.27383458775461794,-0.3329789809590648,0.0716682910623257,0.07010464675488705,-0.9503365061005771,0.9385980016091158,-0.40759468814363037,-0.12927912407657155,-0.29378482566857494,-0.06940906799467837,-0.19217652869645185,0.2946239308524011,-0.6137150820982766,0.1650456486548402,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
52,-0.8738919575311916,-0.7935012887428935,-0.04219247465745453,0.44055088050936964,-1.2305471342424221,-1.4877358949241462,-0.8274659089769937,-0.655811263207708,-0.19439811701024123,-0.8191051687955863,-0.04691661786445225,-1.3531585036143856,-0.35938405655380323,0.6914047310149872,-0.4994118486407123,-1.2153298741616199,-0.9537276375853948,-0.871454313985703,7.42656354943834,-0.59421973850357,-0.8388660592444088,-0.2439396056499321,-1.0251728473327144,-0.7736915785380315,0.170752160157801,-0.17265824333814075,-0.7484730397321573,-0.23462721329253985,0.7840047300341098,0.43031476701031973,0.1307274704857643,0.27383458775461794,0.2967062274600599,0.0716682910623257,0.07010464675488705,0.9094197485123093,-1.0713069393887342,-0.40759468814363037,-0.12927912407657155,-0.29378482566857494,-0.06940906799467837,5.203549088322444,0.9874901373526683,-1.3688742293722291,-0.9401753697858302,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
53,1.896158337858447,-0.18446153090627862,-0.7831710085286265,-0.477387101908303,-0.4376409006249057,-1.111109276511127,-0.8274659089769937,-4.087267992208937,-0.19439811701024123,0.6840363323783353,-0.04691661786445225,-0.18093146909457902,2.783669789562679,-2.0640835095877823,-0.4994118486407123,-1.2153298741616199,-0.9537276375853948,-0.871454313985703,-0.13465177983639948,-1.687646862883679,1.1755732978858682,-0.2439396056499321,-1.0251728473327144,-0.7736915785380315,-1.0624773515665413,-0.17265824333814075,-0.7484730397321573,-0.9473617350926216,-1.0273408685320948,0.43031476701031973,-0.7826890941451097,0.27383458775461794,0.24409255731775012,0.0716682910623257,0.07010464675488705,0.8916592444607071,-1.0713069393887342,-0.40759468814363037,-0.12927912407657155,-0.29378482566857494,-0.06940906799467837,-0.19217652869645185,-0.44489130995993703,1.6433362528912532,-1.043784006273595,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
54,-0.03720922773953845,4.643622799246984,2.0118316481094407,-0.477387101908303,0.19474097498448983,-0.09543381761037029,-0.8274659089769937,1.1062393319290655,-0.19439811701024123,1.934879826157933,-0.04691661786445225,1.461925338694748,-0.35938405655380323,-1.5519722144808703,1.6878441805865352,-0.3303920953374486,1.5904848006976522,-0.871454313985703,-0.13465177983639948,0.7518423834012425,1.664428065565257,-0.2439396056499321,-3.085914531611176,1.284128124585802,-3.6328881098806747,-0.17265824333814075,0.7756753257022926,-0.9473617350926216,0.7840047300341098,0.43031476701031973,-0.057017093745895815,1.7597130198843183,1.814476447843717,0.0716682910623257,0.07010464675488705,1.5181411039106294,0.9194360874585134,-0.40759468814363037,-0.12927912407657155,-0.29378482566857494,-0.06940906799467837,-0.19217652869645185,1.645315069576948,-1.3688742293722291,2.0471647001927913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
55,-0.44632677218187045,-0.53336249298997,-0.7831710085286265,-0.477387101908303,-0.6817745760746357,-1.3544660891801377,-0.8274659089769937,-0.655811263207708,-0.19439811701024123,-0.8191051687955863,-0.04691661786445225,0.4383043546710633,-0.35938405655380323,-2.0640835095877823,-1.630644964069957,-1.2153298741616199,0.6615917374835724,-0.871454313985703,-0.13465177983639948,-0.1585789988539852,-0.8388660592444088,-0.2439396056499321,-1.0251728473327144,-0.7736915785380315,0.170752160157801,-0.17265824333814075,-0.7484730397321573,-0.23462721329253985,0.7840047300341098,-1.3901750796004322,-0.8178527545295524,0.27383458775461794,0.48774380635287456,0.0716682910623257,0.07010464675488705,-0.9503365061005771,0.7491974113288074,-0.40759468814363037,-0.12927912407657155,-0.29378482566857494,-0.06940906799467837,-0.19217652869645185,-1.6942286358666736,-0.6137150820982766,-0.6141972825200825,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
56,1.462127059880567,0.2066690793559933,-0.04219247465745453,-0.477387101908303,-0.40561851897950146,-1.0778334555275364,1.279838276607196,-0.655811263207708,-0.19439811701024123,-0.8191051687955863,-0.04691661786445225,0.5760846489587643,-0.35938405655380323,0.8818400758537714,0.8517914490325622,-0.3303920953374486,0.8060015051614126,-0.871454313985703,-0.13465177983639948,-0.018579768170972556,-0.8388660592444088,-0.2439396056499321,0.7972460617813589,-0.7736915785380315,0.170752160157801,-0.17265824333814075,-0.7484730397321573,0.38992074725012205,0.7840047300341098,0.43031476701031973,-0.7470243101968872,0.27383458775461794,0.5049706463645351,0.0716682910623257,0.07010464675488705,-0.9503365061005771,-1.0713069393887342,-0.40759468814363037,7.735200923914863,-0.29378482566857494,-0.06940906799467837,-0.19217652869645185,0.2946239308524011,0.14005334851402956,0.21386577737963047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
57,-2.5899289316744674,-2.2442279781807115,1.3509236984551762,-0.477387101908303,0.9608634396969192,0.6948984170829605,1.3683442602907452,1.1062393319290655,-0.19439811701024123,0.6840363323783353,-0.04691661786445225,0.7448290329751054,-0.35938405655380323,-0.3306646122410896,-0.13829895928296806,0.9302206425822374,-0.35740102383577205,1.146833687942509,-0.13465177983639948,0.5790260926399018,1.1755732978858682,-0.2439396056499321,0.7972460617813589,1.284128124585802,0.170752160157801,-0.17265824333814075,0.7756753257022926,0.38992074725012205,-1.0273408685320948,0.43031476701031973,0.8769590303363222,0.27383458775461794,0.08483890262159699,0.0716682910623257,0.07010464675488705,0.9179223342728653,-1.0713069393887342,-0.40759468814363037,-0.12927912407657155,-0.29378482566857494,-0.06940906799467837,-0.19217652869645185,0.646024525748284,0.8923492556022397,0.10072659082646077,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
58,0.9676650550301588,0.5082038613232747,0.6674989411114506,-0.477387101908303,1.200890535730987,0.9819626170731963,-0.8274659089769937,1.1062393319290655,-0.19439811701024123,0.6840363323783353,-0.04691661786445225,-1.3531585036143856,-0.35938405655380323,0.7634265275736363,-0.3945553787301798,0.9302206425822374,-0.784642753057406,1.1715725424147525,-0.13465177983639948,0.5460386563150599,-0.8388660592444088,-0.2439396056499321,0.7972460617813589,1.284128124585802,0.170752160157801,-0.17265824333814075,0.7756753257022926,0.38992074725012205,-1.0273408685320948,0.43031476701031973,1.1807194850333678,0.27383458775461794,0.45754206966082756,0.0716682910623257,0.07010464675488705,-0.9503365061005771,0.9062240868788873,-0.40759468814363037,-0.12927912407657155,-0.29378482566857494,-0.06940906799467837,-0.19217652869645185,0.646024525748284,-1.3688742293722291,0.4247711032979883,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
59,-0.13792664000834284,0.8839945327791605,2.6531182284247947,-0.477387101908303,1.3005005654623312,1.1342268555586021,1.4883155031699953,2.1450377379949486,-0.19439811701024123,1.934879826157933,-0.04691661786445225,-1.3531585036143856,-0.35938405655380323,1.5365550833529573,0.8206147751149009,0.9302206425822374,0.8081673036378626,1.276075835241029,-0.13465177983639948,2.1634065853951614,-0.8388660592444088,-0.2439396056499321,2.480321397050927,1.284128124585802,0.170752160157801,-0.17265824333814075,0.7756753257022926,1.906605322421091,0.7840047300341098,0.43031476701031973,1.3082452693889735,1.7597130198843183,0.7818743272075311,0.0716682910623257,0.07010464675488705,1.0796954793612952,-1.0713069393887342,2.4412689026515575,-0.12927912407657155,-0.29378482566857494,-0.06940906799467837,-0.19217652869645185,1.320258469612934,-1.3688742293722291,2.352940536270368,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
60,-0.44632677218187045,-0.5151019898525581,-0.7831710085286265,1.2634404629740612,-0.13667405170925628,-0.7860866317495833,-0.8274659089769937,-0.655811263207708,-0.19439811701024123,-0.8191051687955863,-0.04691661786445225,0.7284203639959653,-0.35938405655380323,-0.8957103893224696,-0.5863009239008037,0.9302206425822374,-1.0995536869210514,-0.871454313985703,-0.13465177983639948,-1.8224598086964345,-0.8388660592444088,-0.2439396056499321,-1.0251728473327144,-0.7736915785380315,-1.0624773515665413,-0.17265824333814075,-0.7484730397321573,-1.7790730328430702,-1.0273408685320948,0.43031476701031973,-0.40232477016079515,-1.0479259117504054,-0.5014024641123515,0.0716682910623257,0.07010464675488705,1.0860792333325047,-1.0713069393887342,-0.40759468814363037,-0.12927912407657155,-0.29378482566857494,-0.06940906799467837,-0.19217652869645185,-2.17677288440447,0.14005334851402956,-0.716610807780921,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
61,-0.29091490733265524,0.7759129635554083,-0.04219247465745453,-0.477387101908303,1.200890535730987,0.9819626170731963,-0.8274659089769937,-0.655811263207708,-0.19439811701024123,0.6840363323783353,-0.04691661786445225,0.985310814462662,-0.35938405655380323,-0.6422306596186979,0.2829080431245622,0.9302206425822374,0.16014632470076612,-0.871454313985703,-0.13465177983639948,-0.6404210869718451,1.1755732978858682,-0.2439396056499321,-1.0251728473327144,1.284128124585802,0.170752160157801,-0.17265824333814075,0.7756753257022926,-0.9473617350926216,-1.0273408685320948,0.43031476701031973,1.3082452693889735,0.27383458775461794,0.5049706463645351,0.0716682910623257,0.07010464675488705,-0.9503365061005771,0.7491974113288074,-0.40759468814363037,-0.12927912407657155,-0.29378482566857494,-0.06940906799467837,-0.19217652869645185,-0.44489130995993703,-1.3688742293722291,-0.11952718121223435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
62,-0.44632677218187045,-0.5151019898525581,-0.7831710085286265,1.2634404629740612,-1.532474355343736,0.42967576484922027,-0.8274659089769937,-0.655811263207708,-0.19439811701024123,-0.8191051687955863,-3.462058372916482,-1.3531585036143856,-0.35938405655380323,0.16259453756203718,-1.2227524847208793,-1.2153298741616199,-2.064272023346057,1.0765522068972193,-0.13465177983639948,-0.7645065180511906,-0.8388660592444088,-0.2439396056499321,-1.0251728473327144,-0.7736915785380315,0.170752160157801,-0.17265824333814075,-2.721221442305523,-0.23462721329253985,-1.0273408685320948,0.43031476701031973,-1.6006829702977559,-1.0479259117504054,-0.8092032888319566,0.0716682910623257,0.07010464675488705,-0.9503365061005771,-1.0713069393887342,2.4551909253629507,-0.12927912407657155,-0.29378482566857494,-0.06940906799467837,-0.19217652869645185,-1.2522129562338964,-0.6137150820982766,-1.265430764473522,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
